ORTHO05D000001	Glyma.01G021450
ORTHO05D000001	Glyma.09G065400
ORTHO05D000001	Glyma.09G200200
ORTHO05D000001	Glyma.11G065600
ORTHO05D000001	Glyma.17G191600
ORTHO05D000001	Glyma.18G129000
ORTHO05D000001	Glyma.18G249000
ORTHO05D000001	Glyma.20G003800
ORTHO05D000002	Glyma.12G177625
ORTHO05D000002	Glyma.19G057400
ORTHO05D000003	Glyma.01G002501
ORTHO05D000003	Glyma.01G011300
ORTHO05D000003	Glyma.01G011700
ORTHO05D000003	Glyma.01G048100
ORTHO05D000003	Glyma.01G054900
ORTHO05D000003	Glyma.01G108132
ORTHO05D000003	Glyma.01G139700
ORTHO05D000003	Glyma.01G140300
ORTHO05D000003	Glyma.01G153700
ORTHO05D000003	Glyma.01G155000
ORTHO05D000003	Glyma.01G159100
ORTHO05D000003	Glyma.01G173200
ORTHO05D000003	Glyma.01G176700
ORTHO05D000003	Glyma.01G180600
ORTHO05D000003	Glyma.01G228000
ORTHO05D000003	Glyma.01G230500
ORTHO05D000003	Glyma.01G236000
ORTHO05D000003	Glyma.01G237100
ORTHO05D000003	Glyma.02G006900
ORTHO05D000003	Glyma.02G071600
ORTHO05D000003	Glyma.02G087100
ORTHO05D000003	Glyma.02G094200
ORTHO05D000003	Glyma.02G102000
ORTHO05D000003	Glyma.02G113400
ORTHO05D000003	Glyma.02G114500
ORTHO05D000003	Glyma.02G142700
ORTHO05D000003	Glyma.02G144100
ORTHO05D000003	Glyma.02G160400
ORTHO05D000003	Glyma.02G174500
ORTHO05D000003	Glyma.02G201800
ORTHO05D000003	Glyma.02G205866
ORTHO05D000003	Glyma.02G205932
ORTHO05D000003	Glyma.02G227300
ORTHO05D000003	Glyma.02G250600
ORTHO05D000003	Glyma.03G027800
ORTHO05D000003	Glyma.03G073766
ORTHO05D000003	Glyma.03G081800
ORTHO05D000003	Glyma.03G108500
ORTHO05D000003	Glyma.03G148000
ORTHO05D000003	Glyma.03G178400
ORTHO05D000003	Glyma.03G205100
ORTHO05D000003	Glyma.03G227900
ORTHO05D000003	Glyma.03G239200
ORTHO05D000003	Glyma.03G264700
ORTHO05D000003	Glyma.04G010200
ORTHO05D000003	Glyma.04G038966
ORTHO05D000003	Glyma.04G039032
ORTHO05D000003	Glyma.04G057300
ORTHO05D000003	Glyma.04G062100
ORTHO05D000003	Glyma.04G078800
ORTHO05D000003	Glyma.04G127500
ORTHO05D000003	Glyma.04G183600
ORTHO05D000003	Glyma.04G203500
ORTHO05D000003	Glyma.04G203700
ORTHO05D000003	Glyma.04G252500
ORTHO05D000003	Glyma.05G008800
ORTHO05D000003	Glyma.05G076800
ORTHO05D000003	Glyma.05G078900
ORTHO05D000003	Glyma.05G079500
ORTHO05D000003	Glyma.05G125500
ORTHO05D000003	Glyma.05G132700
ORTHO05D000003	Glyma.05G159700
ORTHO05D000003	Glyma.05G183900
ORTHO05D000003	Glyma.05G240300
ORTHO05D000003	Glyma.05G244300
ORTHO05D000003	Glyma.05G244400
ORTHO05D000003	Glyma.06G040000
ORTHO05D000003	Glyma.06G057900
ORTHO05D000003	Glyma.06G080502
ORTHO05D000003	Glyma.06G110000
ORTHO05D000003	Glyma.06G161600
ORTHO05D000003	Glyma.06G161900
ORTHO05D000003	Glyma.06G206900
ORTHO05D000003	Glyma.06G211900
ORTHO05D000003	Glyma.06G301600
ORTHO05D000003	Glyma.06G311600
ORTHO05D000003	Glyma.06G322500
ORTHO05D000003	Glyma.07G029000
ORTHO05D000003	Glyma.07G057000
ORTHO05D000003	Glyma.07G068800
ORTHO05D000003	Glyma.07G129800
ORTHO05D000003	Glyma.07G159200
ORTHO05D000003	Glyma.07G173900
ORTHO05D000003	Glyma.07G208750
ORTHO05D000003	Glyma.07G216300
ORTHO05D000003	Glyma.07G226200
ORTHO05D000003	Glyma.07G234800
ORTHO05D000003	Glyma.08G080333
ORTHO05D000003	Glyma.08G117400
ORTHO05D000003	Glyma.08G123700
ORTHO05D000003	Glyma.08G133500
ORTHO05D000003	Glyma.08G140700
ORTHO05D000003	Glyma.08G141600
ORTHO05D000003	Glyma.08G213800
ORTHO05D000003	Glyma.08G252400
ORTHO05D000003	Glyma.08G254300
ORTHO05D000003	Glyma.08G276600
ORTHO05D000003	Glyma.08G289802
ORTHO05D000003	Glyma.08G291650
ORTHO05D000003	Glyma.08G291700
ORTHO05D000003	Glyma.08G294900
ORTHO05D000003	Glyma.08G295900
ORTHO05D000003	Glyma.08G304400
ORTHO05D000003	Glyma.08G345700
