ORTHO05D000001	Solyc00g500001.1
ORTHO05D000001	Solyc00g500002.1
ORTHO05D000001	Solyc00g500094.1
ORTHO05D000001	Solyc00g500160.1
ORTHO05D000001	Solyc00g500217.1
ORTHO05D000001	Solyc00g500223.1
ORTHO05D000001	Solyc00g500281.1
ORTHO05D000001	Solyc00g500336.1
ORTHO05D000001	Solyc00g500337.1
ORTHO05D000001	Solyc00g500354.1
ORTHO05D000001	Solyc01g009165.1
ORTHO05D000001	Solyc01g009975.1
ORTHO05D000001	Solyc01g010175.1
ORTHO05D000001	Solyc01g010415.1
ORTHO05D000001	Solyc01g010705.1
ORTHO05D000001	Solyc01g010785.1
ORTHO05D000001	Solyc01g011005.1
ORTHO05D000001	Solyc01g011113.1
ORTHO05D000001	Solyc01g011356.1
ORTHO05D000001	Solyc01g011358.1
ORTHO05D000001	Solyc01g012585.1
ORTHO05D000001	Solyc01g014363.1
ORTHO05D000001	Solyc01g014533.1
ORTHO05D000001	Solyc01g014963.1
ORTHO05D000001	Solyc01g014967.1
ORTHO05D000001	Solyc01g015133.1
ORTHO05D000001	Solyc01g015137.1
ORTHO05D000001	Solyc01g015185.1
ORTHO05D000001	Solyc01g016305.1
ORTHO05D000001	Solyc01g016565.1
ORTHO05D000001	Solyc01g016685.1
ORTHO05D000001	Solyc01g016725.1
ORTHO05D000001	Solyc01g017565.1
ORTHO05D000001	Solyc01g018045.1
ORTHO05D000001	Solyc01g020353.1
ORTHO05D000001	Solyc01g022745.1
ORTHO05D000001	Solyc01g028875.1
ORTHO05D000001	Solyc01g028985.1
ORTHO05D000001	Solyc01g034075.1
ORTHO05D000001	Solyc01g034145.1
ORTHO05D000001	Solyc01g034210.1
ORTHO05D000001	Solyc01g044527.1
ORTHO05D000001	Solyc01g055165.1
ORTHO05D000001	Solyc01g057113.1
ORTHO05D000001	Solyc01g057133.1
ORTHO05D000001	Solyc01g057435.1
ORTHO05D000001	Solyc01g057523.1
ORTHO05D000001	Solyc01g058007.1
ORTHO05D000001	Solyc01g058245.1
ORTHO05D000001	Solyc01g058685.1
ORTHO05D000001	Solyc01g065545.1
ORTHO05D000001	Solyc01g065625.1
ORTHO05D000001	Solyc01g065987.1
ORTHO05D000001	Solyc01g066065.1
ORTHO05D000001	Solyc01g066205.1
ORTHO05D000001	Solyc01g066345.1
ORTHO05D000001	Solyc01g066445.1
ORTHO05D000001	Solyc01g066575.1
ORTHO05D000001	Solyc01g066905.1
ORTHO05D000001	Solyc01g067045.1
ORTHO05D000001	Solyc01g067173.1
ORTHO05D000001	Solyc01g067220.1
ORTHO05D000001	Solyc01g067255.1
ORTHO05D000001	Solyc01g067403.1
ORTHO05D000001	Solyc01g067407.1
ORTHO05D000001	Solyc01g067755.1
ORTHO05D000001	Solyc01g079155.1
ORTHO05D000001	Solyc01g079615.1
ORTHO05D000001	Solyc01g079805.1
ORTHO05D000001	Solyc01g080075.1
ORTHO05D000001	Solyc01g081455.1
ORTHO05D000001	Solyc01g087015.1
ORTHO05D000001	Solyc01g089853.1
ORTHO05D000001	Solyc01g095295.1
ORTHO05D000001	Solyc01g103045.1
ORTHO05D000001	Solyc01g104443.1
ORTHO05D000001	Solyc01g105763.1
ORTHO05D000001	Solyc01g106575.1
ORTHO05D000001	Solyc01g108235.1
ORTHO05D000001	Solyc01g109125.1
ORTHO05D000001	Solyc01g109135.1
ORTHO05D000001	Solyc01g112315.1
ORTHO05D000001	Solyc01g150112.1
ORTHO05D000001	Solyc01g150115.1
ORTHO05D000001	Solyc01g150117.1
ORTHO05D000001	Solyc01g150130.1
ORTHO05D000001	Solyc01g150135.1
ORTHO05D000001	Solyc01g150141.1
ORTHO05D000001	Solyc02g005335.1
ORTHO05D000001	Solyc02g005604.1
